username,avatar_url,content,likes,timestamp,parent_comment,video_url
@katomim201,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6252a7a548a68b33c5ab5155d152d4d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=75035457&x-expires=1753603200&x-signature=M1zo8%2FjYt2Ld4Vg4cg8J376tWBw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"né cho ngta quay thôi bảo tinh tế, lạy khối nghỉ hè",209.0,18-07-2025,,https://www.tiktok.com/@hoangdinhanlinhkit/video/7527970355730779399
@v.thank_17,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/72af8927454cc6c7900522a2641228c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2f618283&x-expires=1753603200&x-signature=pWR7AqmjKk9cp3UKLMchYBxGUVQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,link quần ở mô v ạ,5.0,17-07-2025,,https://www.tiktok.com/@hoangdinhanlinhkit/video/7527970355730779399
@linhgiangshop2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fe9e80accd3e9be38282ad32887eb189~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=de29d445&x-expires=1753603200&x-signature=CL92jwnSqj5IxLmKJw%2Fl1JN4x%2Bc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,chị đứng cửa giống lâm bảo ngọc,679.0,17-07-2025,,https://www.tiktok.com/@hoangdinhanlinhkit/video/7527970355730779399
@ngocanh23_iu,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/320a512a30b2f9011948a48af269e0de~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f63855b3&x-expires=1753603200&x-signature=%2BrFs23zi5UEjr1Po2D53HOvKAkI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Xin link quần cj mặc với,4.0,17-07-2025,,https://www.tiktok.com/@hoangdinhanlinhkit/video/7527970355730779399
@tulinh2kc,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2091b5851b6cc2b60ee1142442811288~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=12b7d317&x-expires=1753603200&x-signature=%2F%2FOzJUfc31FtL1z%2BK%2F1Dl9N4jq0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Em nhận sâu🦋nhé,0.0,,,https://www.tiktok.com/@hoangdinhanlinhkit/video/7527970355730779399
@ngocctraan21,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c086287ead7259f144972f9f30b1fc60~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6b4b5fef&x-expires=1753603200&x-signature=xbpwxDvXdUJOSUx%2BmWAOw9uUa14%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Cho Em xin link quần đi ạ,1.0,17-07-2025,,https://www.tiktok.com/@hoangdinhanlinhkit/video/7527970355730779399
@diuchao6116,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4363d6a9df5bd0285288ad8fdd464c3f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=101e198e&x-expires=1753603200&x-signature=egXOjfESSzjOxKubOMCZpfPzGD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Thứ tau cần là link quần😭,2.0,,,https://www.tiktok.com/@hoangdinhanlinhkit/video/7527970355730779399
@ngw_att,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3419e6edf8e135e98b9b9196f959e70d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=76b10275&x-expires=1753603200&x-signature=GqmGy0AmV5wQ5uSPYTHSKmzzhzk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"""hậu trường chi nô bai bai,chi nô bái bái"" 🥰",137.0,,,https://www.tiktok.com/@hoangdinhanlinhkit/video/7527970355730779399
@dinh.dinh452,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9c4152ee564fc722373c86220a9a135f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c5049c52&x-expires=1753603200&x-signature=bmgax4A8hCAZ6LpV473M9TwmBu4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Xin linh áo ạ,3.0,18-07-2025,,https://www.tiktok.com/@hoangdinhanlinhkit/video/7527970355730779399
@quyetchuuu,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/350d7d5b39002bf3eaf25dba7f999f4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0c314a93&x-expires=1753603200&x-signature=I6p8vLJVJNNyo6l6B3DVn1JhbFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Clip sau chị sang sửa bên ngọc bá motor quay lại chửi ông này nửa ngày luôn,975.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@kakyttak,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7335452481792999426~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7b923717&x-expires=1753603200&x-signature=JIqom3W5j5twBlxTteSCEBfqPP4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Gặp bố thợ lắp thêm cho cái giảm sóc nữa thì mới đáng sợ,6195.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@vuduytuan92,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/aa72661ac10bbcbd41ab58f4c0cafe20~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f5df575a&x-expires=1753603200&x-signature=wuybIeU2Ed2gCbWul20iSwc55gI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"hồi nhỏ bạn tao tập xe máy, chiếc dream silva màu nho ấy, nó đang chạy tao nói mày chưa bật chìa khóa kìa, chưa bật mà chạy là xe nhanh hư lắm, nó dừng lại bật chìa khóa thì xe lại tắt máy, thử lại nhiều lần vẫn vậy, đang nổ bật là tắt máy, mình nói nó xe mày hư rồi thấy chưa, nó sợ xanh mặt dắt bộ về hỏi bố nó. 😏 hôm sau nó chạy xe đó đi chợ ngang nhà tao, tao lại nói xe mày bị khóa xăng rồi kìa, để vậy mà chạy xe hỏng đấy, nó hỏi khóa ở đâu, tao chỉ nó rồi nó mở khóa xăng ra, chạy 1 đoạn thì xe tắt máy, nó nghịch khóa xăng mấy lần xe vẫn không nổ, lại dắt xe về hỏi bố nó 😏😏😏",97.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@loihayydepfanvulong,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3e225107a584836543bf984c57b5b463~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=360327c6&x-expires=1753603200&x-signature=3njLkP0uY%2BeBSm1YH1dMDZoygP4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"nếu để ý kĩ 2025 viết ngược lại là 5202, nếu bỏ số 2 đi thì ta sẽ được số 50, lấy 2+0+2+5 thì sẽ được kết quả là 9. lấy con số 50 lúc đầu trừ đi 9 thì được 41 , việc này chả có ý nghĩa gì nhưng cảm ơn bạn đã đọc",25.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@phamminhanh0403,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/feb7c133f591281107f60f1427a6faed~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=16afd9e5&x-expires=1753603200&x-signature=XPAL0JUGprgw8oySgCr%2FRpawXJM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Xe lead va xe sh molde là Ko co 1 bên giảm sóc mà , ka ka mua xe mà Ko ngắm kĩ",0.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@MS4wLjABAAAA_cn-_N6xUvxhNIeHKUBeuO-08DfAeYnAMl4yK5qdfHxTGhyQPrvVIgDKzbgtAItT,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/948f8c9e159b508f288d663de2cfa550~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=03b69bbf&x-expires=1753603200&x-signature=bqihqGbgW3kMnDVHaaUdfH8gMmw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,chắc 2 đứa nó đứa quay đứa diễn câu line chứ,13.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@vinhdaubac120304,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5c62c40a6a216167912d1bc777511eb6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=27252c5f&x-expires=1753603200&x-signature=%2FWsUTLaTlZsx6hOyzHLY180qlBE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,sh nào 2 phuộc bố m đang chạy đây,34.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@khngbivn30,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c91f6c461027e1f93696b8122c1f5a2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d3c2984f&x-expires=1753603200&x-signature=l74HcgwfzsJFOKUB1wLWauVQu8k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,bà đó giống tôi vậy mượn xe máy điện của bạn chạy đi công việc mà vô đổ xăng tìm hoài không thấy bình xăng mấy anh đổ xăng hỏi đổ bao nhiêu tôi nói chờ tí để em kiếm bình xăng đã loay hoay một hồi thì có người mới bảo xe điện làm sao có chỗ đổ xăng trời ơi cảm giác lúc đó nó quê không gì tả nổi 😂😂😂,19.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@ngoc96_kool,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/36a75f3bf9707dc6bdc84d965cd3c382~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7842ecda&x-expires=1753603200&x-signature=WHr2LjA5jF1wG62eaknojVY2riA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,giảm xóc không có thì có đi được không,1.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@ponlok.sun,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a360ccbc6aa3ec2d0caf235116cfeba4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=37ffbd21&x-expires=1753603200&x-signature=WavQu2iTG3frCCbrBag2MbXNyDY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Khu biệt lập Campuchia đã bỏ lỡ một nhân tài như anh 🥰,416.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@danhbuidcn,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7328455866666090497~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8e1badf1&x-expires=1753603200&x-signature=Y3WPByR%2F8HWfG5ZJR7sNwSOSHug%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Thua Trung Quốc mỗi cái quốc tịch,1586.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@hasonvuong,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/18ca682f71db9b0c8a38f0191058dce5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=97b41273&x-expires=1753603200&x-signature=ZAuTZqg7H4%2FyiCAQg4H7emSdU4k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,đúng mấy chị ninja lead,0.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@chinhhang.store,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=18f49aa1&x-expires=1753603200&x-signature=d0nQb4pPYUQ42RNtYwCu0oEceAk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Xe lead có mấy giảm sóc,44.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@dongvanpham,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2971f68f866407ef3ff0710728cd0f2b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a3750489&x-expires=1753603200&x-signature=VTm9AfeCfAktrXSR%2Bet7nN7kTLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Khác gì t trêu con bạn t xe vision bị trùng xích r ra tăng xích đi,628.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@leho_94,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9db3a2864dadcb436a077747aab3123b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0a337e25&x-expires=1753603200&x-signature=X%2FwOzlmlmtcPFEIrr89dT7p%2BTfs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Trùng hợp ghê. Sáng h t mới tìm cái lò xo của xe vison của tui, kiểu ủa?? Sao n còn có 1c z nè, rớt r nào z nè, rồi đem ra tiện sửa xe hỏi 😂😂",18.0,18-07-2025,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@hienhien15021994,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/80667991ca986302941319bb8c1fec82~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=606cf0a8&x-expires=1753603200&x-signature=%2BZuZrySdsEwulPkD0PwnxJGAXdE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,dầu sh mà sao thân lại là lead,0.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@havanminh35,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a62f00385b05487813deb22245fc5e74~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b3a28d73&x-expires=1753603200&x-signature=GFx6CX04DPSyJQaU3mSbI6IyXzA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Vison vs Lead dễ bị lừa lắm,0.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@tqd0173,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bc7a53d9ae21340bf3b77d64380d20ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2332a7df&x-expires=1753603200&x-signature=k375fxHByteUK15LL5eufnQGgos%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Ông nào cả gan chọc sư tử nhà ngta đấy 😂😂😂,247.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@haiyen7793,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/7340998785717239841~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3ae49a44&x-expires=1753603200&x-signature=klmz0Ue9vtOqdPNFHQTsS74%2Fbjc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Sau khi xem video này mình ra xem xe mình cũng có mỗi 1 cái giảm xóc😫,5.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@khutanggia587,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7332034869004304392~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=49527ac7&x-expires=1753603200&x-signature=HjRU4O4OtivcnIgOZbD8S7tkkIk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,việc học quan trọng nhất,1.0,,,https://www.tiktok.com/@plxhvn2/video/7528300809340194103
@nguyenha0309,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c9199e1f70aa9cea49563dd82dd75b80~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6e7267e9&x-expires=1753603200&x-signature=ujraX9F%2F5qRIFIXCsh9Gr1lq1Hg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Vậy tính ra bao lâu nay ko kiểm xoát, toàn ngồi nhận phong bì",385.0,,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@cddt34,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ebbacb800c8ce00068e83391be3c3bfb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6761b8c6&x-expires=1753603200&x-signature=0LHiJqLQhUfvFK23%2BuICqrHmI7Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,tôi thắc mắc tại sao đến bây giờ mới kiểm tra nghiêm ngặt vậy suốt bn năm qua mấy người làm nhiệm vụ đó đúng đó để làm cảnh à sao kg kiểm soát ngay từ đầu,14.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@_huong_1987,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d82ab80a7c20618bd843ce339ecdda25~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e84ab989&x-expires=1753603200&x-signature=KDCRF2Smz%2F7sph8mE%2FChlrOxOHo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,đường tiểu ngạch giáp biên ty tỷ đường kia 😩,0.0,,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@phmngcp,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b5a481ca4da3cfe12b62ed20603ef73~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f70f60f6&x-expires=1753603200&x-signature=JqENl0r9QSKOx3sOcpzaymu6mlg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,tại sao đến giờ phút này mới làm có muộn màng lắm không hết bao nhiêu mạng con người VN của chúng ta đã bỏ mạng rồi,752.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@74lanh,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/50781b25445fad2be44aabba5560fb25~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=acafa17f&x-expires=1753603200&x-signature=YdNGy%2FJasaeDLvwo25K8w4PrWSg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,nó đi đường rừng núi chứ có qua cửa khẩu đâu mà rà soát,21.0,,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@user91530492,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cfb73f212116cb9082081336678be32a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fba0e336&x-expires=1753603200&x-signature=SsUGHVARsMUt%2Bckrky4dDuGEI%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,nhà nước mình làm thế là rất chuẩn,154.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@trangtran25198,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e11c8116c4d1c186da824bc61c6d122a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2736c02d&x-expires=1753603200&x-signature=d5eA%2F0su1oGG7n4S6LlM6F4H7ag%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Ủa vậy từ đó giờ kg kiểm xoát àh,70.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@henang955,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e9408a3d1b239ca01e9f29ddc837f739~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1dd6bf0c&x-expires=1753603200&x-signature=u8o7i2HrvwuJBICqDvgV7iNkibI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"biết lâu rồi, sao giờ mới siết chặt",65.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@lieu.nguyen8621,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e1dfbc739359cd354877df12a30b4e47~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aa84b6be&x-expires=1753603200&x-signature=s7RtzojX0qFp9Wgbfz5BH9teXrs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"từ trước đến giờ thả lỏng, giờ mới nghiêm người Việt mình chết Bao nhiêu rồi , cửa khẩu trung quốc , và cửa khẩu Campuchia , lỏng lẻo , và phong bì là ok , chả có gì là vui , buồn chán người Việt Nam mình chết Bao nhiêu rồi",3.0,,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@nguyn.tuyn9752,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0680b9d4333045284e16076124327d7f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8054ef94&x-expires=1753603200&x-signature=RvXVc8HE%2FFuXP%2BT58jEqNHs6iJI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,làm muộn còn hơn không😳,54.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@nguyenhoangmai17tb,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4f223761c394377a7a18f12240bffdab~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=635f01cc&x-expires=1753603200&x-signature=xMDD%2FX2rcmIqGeSWl7CSMK0Y1%2FU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"xử lý nghiêm, dứt khoát, kiên định",25.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@tuantrinh416,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/30b83f347d5b4bc838d7729a419fcd9b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4b433e01&x-expires=1753603200&x-signature=uMbsfLdEwFtmngaS2fUUwnueLaU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,hoan nghênh an ninh Việt Nam,76.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@ninhxeom2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1a160fb432ca193deb8d33ec4930bb49~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8cc50136&x-expires=1753603200&x-signature=WYvj6IsZx4n8rRofz4hXniUFDMs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Nó đi chui mà , có đi qua cửa khẩu đâu 🤣",16.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@thanhtm4326,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e07599887d996bfbf0b4b9c110dd54ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=63a0e723&x-expires=1753603200&x-signature=GvWiNW5p36FObQ%2BNWzPlbFAHOqY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Vậy không còn ai bị lừa sang cam nữa,26.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@thiencongtan_conhothien,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7319899358663704578~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7d689d5c&x-expires=1753603200&x-signature=9wR0qVBS3gBpib62A9csovKeWIM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,chẳng có gì vui .nếu từ lúc đầu các người đã nghiêm ngặt chặt chẽ thì đã không có nhiều tính mạng đã bị oan.,12.0,,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@vankhanhtran539,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bb2e1b38ea2eb1ad60a6c37a0fb49973~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=90b5a6ea&x-expires=1753603200&x-signature=iQAm5UT4Y5Nbiu4ATtss15LADhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Đúng rồi, siết chặt",18.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@nguyenchau051,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fd8264bd5e6ba518f470959f691c4456~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1609eb90&x-expires=1753603200&x-signature=BFWcmy%2B5qxSqE5qOGm6ubKxTMjk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Chết kg biết bao nhiêu mạng người h mới kiếm tra,26.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@user6538630008974,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7daaf3f70a74671caba04b431bf28e24~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7354df4e&x-expires=1753603200&x-signature=dpYGKDU1DS%2Bjkl1ilCwXJI8348M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,các cửa khẩu kiểm tra nghiêm ngặt là ok nhất,8.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@thuylu1972,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7324948416750960647~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6f0b98af&x-expires=1753603200&x-signature=QDTfstWYFIZCHDP72u1w5ysDCMg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,hay quá mừng quá không còn phải lo sợ nữa bà con ơi,8.0,,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@kim.nga.v6,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/47cf1f54947224c894c2d6ee1ac095ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=263d99bc&x-expires=1753603200&x-signature=U4%2BeyI4wORYVurH1E0vd5qiS78c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,phải cho quân đội kiểm tra vì quân đội với an toàn không ăn hối lộ,11.0,18-07-2025,,https://www.tiktok.com/@gocnhinquocte/video/7528018434681097492
@acdxyz134,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/12dada96a1ca1a8c1b8652dbf8776875~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c93601c2&x-expires=1753603200&x-signature=BbvCSGtzsV7vPMAQV0DSp1iYUwg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nhìn em của ngân hà mà sợ😂,1281.0,,,https://www.tiktok.com/@hngtuyetnhi.accchinh/video/7528390103744531720
