user_info,content,likes,timestamp,video_url
"{'username': '@be7honghot', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a6ab0a466f3c04b587b9da80b0ab797c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1947d0f1&x-expires=1752080400&x-signature=noTR4R9Zv0zp0Px3wuTS8V%2BHuaM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Rồi chắc gì trên cơ dc về nó chửi bả thì mấy bạn thấy k,5,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@tamne20032', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9c904c0a25fe2d10b72136e4c4dcba05~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=21cebd9e&x-expires=1752080400&x-signature=b%2BRGt2aa1rPZ6UWshTuiZ0x4eoQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",là sao vậy mn,6,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@ngocanhs996', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d89346dfb761fe54871ee519ff3ace4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ca166bea&x-expires=1752080400&x-signature=SktRRvtTOeDLLWZGuft4sOkcGk0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",mẹo gì cứ đeo cho vàng thật là được. 10 cái như vậy cũng đc á,7,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@httra2809', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bf0c9970fca6d8ebd9a4e04fa623f997~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=76f365fa&x-expires=1752080400&x-signature=EeSZQtw2Q4h9rOpgd0%2BT6%2FWGAbE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Sao toàn sợ lấy vàng lại z😳,12,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@taokhongthicmay', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/50e5c61f1614ec548eb5228b917e2f22~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cc7a1f53&x-expires=1752080400&x-signature=IuUUV11Z%2FJ%2FsqKDJnhm%2FfR2dqqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",ê bà t2 giống miale,6,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@nuong_nuongne', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/189f6fe7160be1832596e63d88c97d61~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3c831d2d&x-expires=1752080400&x-signature=NpqtQIF%2F7kbtznhlKBuCOjA%2F87E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Tôi nghỉ là do dây truyền đó là loại troàng cổ ko có móc khoá thôi cứ thoáng dù gì cũng đám cưới ngta,3,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@hiny.huyen2', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6e2cc928c62a6522bef08b5a4c61fa4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eb4397d1&x-expires=1752080400&x-signature=dNFRPWb%2FdC8wN%2FXonj9yZOC7OSE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Là s v ạ??,5,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@yeuanhs1tg210', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e47a0d5d0acffda8a7e400b32908167b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ac82b507&x-expires=1752080400&x-signature=iHq8yGGjrLNd0fylXtHZR2ZSUww%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",+1 kiến thức mai sau lấy chồng:)),13,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@taodemuadoonlinethoi', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c4fe7c1790214831daeed482395e5b23~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e9a6bca3&x-expires=1752080400&x-signature=6QxZJ9s90RGpcRdL8mW%2B54bqc%2BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Đeo t sợi 10 cây đi kiểu dị cũng dc nữa. Chứ ở đó mà gong cổ trên cơ. Chứ tháo ra đeo về giả bộ mẹ giữ dùm cho cũng dị hà còn bất hoà hơn nữa đó,11,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@hihahahahhash', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/abd07d8960130b7facba98d922204f1d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7f512c8f&x-expires=1752080400&x-signature=dikxBOeIGFNxQKXaAf3rO4ELnxw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",là sao,5,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@geminifourth1318', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0b61538faafdbc3cb23eab1960c18712~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9feb8bbb&x-expires=1752080400&x-signature=kkfRxUu6WryIT%2F3Ua7bhS%2B%2FV%2B7g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",là sao ạ,6,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@bkm903', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/56ed002ffeb91f5f82cf7d5a86feb68e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5c70939f&x-expires=1752080400&x-signature=SOzNr1dg6nSa5RFXVEG3fuGPk6w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",bà định làm ông cố tôi à :)),14,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@bephuong170703', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f51fb72fa75e8bb44d9bdff0da0b8ebf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=42ce0cae&x-expires=1752080400&x-signature=6PebcpZ6wPpkNBIAkF%2BnRR73du4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}","Kiểu xiềng xích con dâu lại, sợ con dâu bật lại 🤣🤣🤣 nhiều bà giờ còn tính toán dữ hơn ng xưa chứ đừng nói thời đại gì hết",3,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@ngokngok51.5579', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/837779721f93ea358213eb6467a3cff2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=56433087&x-expires=1752080400&x-signature=XY0ZMYSPemsIyAz4ddQIh8yeND4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",tháo ra đeo vào mất mấy giây chứ 😅😅😅,7,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@hope_baby10', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b65eb61196083f96b799cff45815f43a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=78898edb&x-expires=1752080400&x-signature=GbcXIyF3%2BdmIVcRlfrmXVC0d8%2F4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}","Hên quá mẹ mình k có con trai , chứ mẹ mình mua vàng toàn đeo kiểu dị k á 😅",5,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@tongtailamgucdotraitimem', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/96093cf0af3b6ccbe2d4f8de02ea97bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5637b6ad&x-expires=1752080400&x-signature=tKOqN9lURJ3yadwKCN9qNSgRoKE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}","@nào điểm tuyệt đối TA đổi tên:Nếu bạn đọc bài đánh giá này, cha mẹ bạn sẽ rất khỏe mạnh trong 100 năm nữa. Để kích hoạt lời nguyền này, bạn sẽ cần phải sao chép và dán nó vào năm video khác
Hãy dịch đi nhé, không hối hận đâuu🥰",6,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@yennhi_______24', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/63991296fdd79818d5a97b5a26aa9821~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fce2ffee&x-expires=1752080400&x-signature=rpvxrdIQcQ1BNRMEX1M%2BF8UjW0g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",dây chuyền đó kiểu như của nam vậy á . với điều t nhìn là mẹ mặc đồ bộ hay gì dạ,5,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@d0raemon2703', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e8c2d82baed133f410481c471af2cc59~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=93f05f2a&x-expires=1752080400&x-signature=YvJILpWNtCjO%2F58IrbvuvxxV%2Bdw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Là s v mn ai ght giúp tui vs,3,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@minhtam28187', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2d991db0bb30c81c1139cfb3daf02f7a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7e47e2b4&x-expires=1752080400&x-signature=HJdZ5mXha5V6xPuaZZD7vLTjGLM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",mẹ ck t mà mẹo cho t đeo 10 cái dây chuyền vàng thế t cũng đeo 🤣🤣🤣lắm chuyện mấy đứa mẹo online quá,3,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@nho_anh_5_ngay', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/444013e84244bf18e4fd3b800d8922b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fbfbffb4&x-expires=1752080400&x-signature=ZYWFLQPgSN%2BM84uba1h3w62vUuM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",ủa vd thu2 sao cô dâu nhìn giống mia v,3,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@cdksgtghm', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0467b0ecfacd223ba7dec4826e204237~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c51dd557&x-expires=1752080400&x-signature=C4MM469fb6XaXZIqhI6jIe4XeU4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Ai cũng bị ovtk hả😭😭😭,3,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@ntn.15.11', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b9e0a99b3e3cfbe341c539a3591fd488~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d65ea67a&x-expires=1752080400&x-signature=s0%2FEnVVd%2B6vzCBBlX7yVjREojIg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Gọi đeo gông vào cổ mẹ chồng trên cơ về thì bị chói buộc nói đâu nghe đó 😌,2,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@sinhne19', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/988ee646982d68201f0773c297f96995~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=99875d30&x-expires=1752080400&x-signature=8x7I75uxxFOfi5EmNNMCCQqRFSs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Nó có mẹo cả đấy ko lấy dây chuyền đó nữa là được,4,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@cmt_dao28', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8899e2cb65f47007320aa4f4c009bea8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=75c23e12&x-expires=1752080400&x-signature=WnaFULgE4Ll%2F0Gxlk%2BlpD2Y855c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}","nhìu khi mở hoài k ra á
tích cực lên đi
đằng nào cx có ai lấy mk đâu🤣🤣",4,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@lucaswilliams0072', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7470e83a5e1fa34ab00e54b0b81ff303~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=07ced258&x-expires=1752080400&x-signature=w2YlHKnhAaeHpeAp%2B3NASy04t5c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Đúng rồi cô dâu chạy đi!!! Để tui ở lại cho 🥰,2,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@tine_626', 'avatar_url': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b63d9f623789be271e0286b8d7120362~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ce2faf5f&x-expires=1752080400&x-signature=919s85%2BczK%2BcmASepmFggVhxOWw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",thôi mấy bà nhạy cảm quá. thử thay cọng đó bằng cọng 10 cây vàng xem 😂. mới có 1 hành động xíu mà nhảy dựng lên,3,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@minmiu_family', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/904088489f51deba05f7f08564f681d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=94cf8f81&x-expires=1752080400&x-signature=n1RDteDyuj2g2TVGHiZAayIvF0E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",Kiểu “ đeo gong vào cổ” á,3,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@minhdung1023', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ae1f71609d3ba1a6d0927b2059f71166~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1908085f&x-expires=1752080400&x-signature=mrwnusipDnLsxWiRO%2BOw6P0C5WU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}",kể ra cứ trao thêm vài cái như vậy nữa cũng đc😂😂😂,3,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@mommyhieuan', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e4dbd898665bb2af44ad2c2f6bd34142~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6452205b&x-expires=1752080400&x-signature=WO6trJpZ%2FJ9aBDLfW0z2IKOgPWQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}","Đám cưới tao, mẹ chồng mẹ ruột t k đeo gì cho t hết. Mình ên chồng t đeo , mà t khoái vậy. Chứ thời buổi nào rồi mà còn mẹo.",2,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@dvitcong', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7327779591395737621~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1d377867&x-expires=1752080400&x-signature=VhbPF7shIhsnrOFzn0kBGC0rO50%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",đây chính ad làm ảnh hưởng đến gia đình nt đấy,2,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@nit.204', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d13bb2160e4b70dd2f763b0aff84d17a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7aa5e799&x-expires=1752080400&x-signature=tjBjXcmDQ73JqSBrgbA0fWljobA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",cách mặc đồ của mẹ chồng là hiểu r,4,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@hong.thit.t5', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ed071db3ceecceb4aa27f1e968372fdc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4466562b&x-expires=1752080400&x-signature=2LjAijGXQrAPglY7ed61ASMuc58%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}","ê nói thiệc đứa nào nói đeo vậy do vội, tao thấy đeo vậy còn lâu hơn tháo ra đeo nữa, này cố ý thì có, do mấy mẹo này lâu ít ai bt",2,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@nctn20', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1dad3c7658f6934ba66fb4756e8d3ffc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c60605c5&x-expires=1752080400&x-signature=MAFBEo6g1oCUcsEgmJ%2FS2y5rrl4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Mn người sợ mình đeo dùm cho miễn có vàng đeo là đc,2,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@thuylinh1524', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/41909e5e6513c0f0b35699e8af7d3d76~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5b16ecdc&x-expires=1752080400&x-signature=T%2BZJxcdGr2%2FcWPoHcQ%2BmJJOQRh4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Bác gái hồi hộp quá không tháo được đeo như vậy luôn,3,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@h.h.h3229', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7c27948e25a4fef1e2848ced1a6b3c78~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ae54045c&x-expires=1752080400&x-signature=CMU3qRbUyAGo%2FHeVi4X%2ByOSzvp8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",chả hỉu,3,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@user2553790087856', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2ac82fe0505a53d26d1bbce925476c89~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8a5cba69&x-expires=1752080400&x-signature=iC4XfoKrtRcE3psHxUjd7BY6S3k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",đeo sao cũng được đừng bắt trả là được,3,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@hvba2819', 'avatar_url': 'https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a11b90298755cfd3faa97c952edd898~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=53b23f1f&x-expires=1752080400&x-signature=khKJguCJ7C6rjLgprYCe3bL%2BFQ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",khéo bà mẹ còn chả biết=)) mxh ghê thật,2,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@thythy.2204', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/483032bd53e264ff135645261ac8c511~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=468df811&x-expires=1752080400&x-signature=caKTVW%2FQLJgZVF9pBruZVuarfFQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Nhả vía đưa dàng mẹ ck giữ nhưng muốn lấy nói mẹ đưa lại liền kkk. 🤣,2,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@ririsfan103', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d914378964f8682dbcc6d68408f3bd91~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=72e032ff&x-expires=1752080400&x-signature=OQQCtPPY7H01uyu3g7x9zY%2FXnwA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Kiểu như này gặp má t là đuổi về lun khỏi cưới xin 😆😆,2,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@hongdao204', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8259ad7d9ebfaa104604eb03904ccb9d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fccc4981&x-expires=1752080400&x-signature=EGLRZhyuJqScDXxQwVgWZRKRf3E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Không pk mẹ chồng nha mẹ ruột cô dâu😂,2,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@ngocleeva', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/27ead0bfb76f417bf3d2cd285c26cc4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9924c6a0&x-expires=1752080400&x-signature=zFLaTGkPzWCa4si8sQBNLFrrdxU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Chẳng bù cho mẹ ck tui.thương con dâu như con ruột.có bn cũng cho và vun vén cho con.hiền và dễ tính cực kỳ.thương mẹ lắm luôn.,1,5d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@MS4wLjABAAAA7ugN4ntJq4qMenDx4I-NBkNtTACOpSQUuVzfiYXLNsxCT64xWuJYl602OqnSjLzv', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5011d396185d075a7298ffafe0dcff9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e08d2c1f&x-expires=1752080400&x-signature=bg5T3c6iv8iK5CWNNP1wdAvY1ZQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",thời buổi như vậy còn như vậy gặp tao khỏi lấy ck,2,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@mthu_110824', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f55c4f0158808cde8dfe9721adbccec9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=520f6625&x-expires=1752080400&x-signature=1pRexPJRFT39hF2%2BFWrRMhXy8wU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}","thời đại nào rồi, vậy cái nết mẹ ck cx chả bền lâu nổi",1,3d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@bella83868386', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b3796856d9c6bfaeb035289cb07c62af~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4e15fb9b&x-expires=1752080400&x-signature=PhtT4d3hLcq0Y7bRSnlm0d1JYi0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",mẹ ck mà bà nào chả thích trên cơ dâu để bắt nạt,1,4d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@emyeu.10', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9d64a3dd18e9252b486b74c3f4287218~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f7a6aa64&x-expires=1752080400&x-signature=NLOytDh9zL1P%2BoU29SLSv%2FkaS2A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",Ủa nói chứ mẹ ck tui cũng làm vậy nè tại dây rộng quá đeo vậy cho lẹ.Chứ về nhà ck mẹ chồng dễ tính hơn tui nữa 😌 làm gì đâu mà làm quá lên vậy trời,2,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@8131492278n', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/18fc0a3749d3873210c33ae372ae63d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=623c23d4&x-expires=1752080400&x-signature=B0A%2BJah0cHMkn6U7JQAnTMFls8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my'}",bà thứ 2 giống mia lê,2,6d ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@huonn888', 'avatar_url': 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/0faf3c97979bbdc0a8dde31dcdf94aa4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1b6d6a9d&x-expires=1752080400&x-signature=S9n1ar3E%2B0hQM8fcYJnN2aUi8N0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}","Mấy cái ngày như ngày cưới khá thiêng nhé, chị mình lúc đưa dâu về nhà ck vào phòg ngồi ngay lên gối nói chug mẹo í đúg là giờ mẹ ck k dám gây sự luôn",2,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
"{'username': '@tu.an752', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/21cdf110a9b180179cf50b021df436a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b46eecb8&x-expires=1752080400&x-signature=O74GfEZQiCV7E9o31oLVt%2FAkV7Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2'}","Mẹ ck tui đưa tôi đi chọn kiềng, xong 2 mẹ con còn tập trước vì sợ đến hôm lễ cưới lại sợ gãy kiềng akakak",2,1w ago,https://www.tiktok.com/@sau.drama/video/7522016067275820309
